Date,Time,Latitude,Longitude,Type,Depth,Magnitude,NormalizedLat,NormalizedLong,NormalizedDepth,NormalizedMag,,,,Latitude_max_min,Longitude_max_min,Depth_max_min,Magnitude_max_min
23966.00,0.5398,-5.36,152.116,Earthquake,51,6.8,0.439770672,0.922548924,0.074311796,0.361111111,,,,,,,
23966.00,0.7534,-15.931,167.392,Earthquake,35,5.9,0.374951712,0.964982847,0.051490515,0.111111111,,,,,,,
23967.00,0.1951,-15.97,167.439,Earthquake,30,5.8,0.374712573,0.965113404,0.044358865,0.083333333,,,,,,,
23967.00,0.4756,-15.995,166.96,Earthquake,25,6.1,0.374559279,0.96378283,0.037227214,0.166666667,,,,,,,
23967.00,0.5279,-15.871,166.96,Earthquake,25,7.4,0.375319619,0.96378283,0.037227214,0.527777778,,,,,,,
23967.00,0.5281,-16.198,167.607,Earthquake,35,7.2,0.373314529,0.965580078,0.051490515,0.472222222,,,,,,,
23967.00,0.7476,-16.801,167.602,Earthquake,35,6.2,0.369617071,0.965566188,0.051490515,0.194444444,,,,,,,
23967.00,0.9150,-6.38,148.543,Earthquake,30,6,0.433516265,0.912623786,0.044358865,0.138888889,,,,,,,
23968.00,0.4637,-15.819,166.794,Earthquake,20,6,0.375638471,0.963321713,0.030095564,0.138888889,,,,,,,
23968.00,0.5542,-11.385,166.332,Earthquake,35,5.7,0.402826747,0.962038362,0.051490515,0.055555556,,,,,,,
23970.00,0.5253,-0.53,-19.951,Earthquake,15,6.2,0.469387129,0.444578397,0.022963914,0.194444444,,,,,,,
23971.00,0.4411,4.872,95.836,Earthquake,65,6.1,0.502510961,0.76621342,0.094280416,0.166666667,,,,,,,
23971.00,0.6790,-15.185,166.67,Earthquake,30,5.8,0.379526014,0.962977264,0.044358865,0.083333333,,,,,,,
23972.00,0.6191,-15.945,166.999,Earthquake,25,6.2,0.374865867,0.963891165,0.037227214,0.194444444,,,,,,,
23974.00,0.2464,-5.714,128.493,Earthquake,330,6.7,0.437600025,0.856928568,0.47225788,0.333333333,,,,,,,
23974.00,0.4047,-18.954,-68.82,Earthquake,124,6.7,0.356415366,0.308829289,0.17843389,0.333333333,,,,,,,
23974.00,0.8902,-22.887,-176.194,Earthquake,75,6.1,0.332299108,0.010564036,0.108543717,0.166666667,,,,,,,
23975.00,0.6280,-5.921,103.993,Earthquake,45,5.6,0.436330748,0.788872068,0.065753815,0.027777778,,,,,,,
23977.00,0.5896,40.459,26.206,Earthquake,15,6,0.720722323,0.572794067,0.022963914,0.138888889,,,,,,,
23977.00,0.8237,16.081,-95.867,Earthquake,25,7.4,0.57124199,0.23369769,0.037227214,0.527777778,,,,,,,
23978.00,0.0424,15.837,-96.235,Earthquake,25,5.8,0.569745838,0.232675454,0.037227214,0.083333333,,,,,,,
23981.00,0.7653,44.453,149.06,Earthquake,30,5.7,0.745212619,0.914059917,0.044358865,0.055555556,,,,,,,
23984.00,0.1473,-16.931,167.454,Earthquake,30,5.8,0.368819941,0.965155072,0.044358865,0.083333333,,,,,,,
23984.00,0.7568,-6.428,104.667,Earthquake,55,5.7,0.433221939,0.790744316,0.080017116,0.055555556,,,,,,,
23986.00,0.1997,-34.596,179.922,Earthquake,100,5.8,0.260502192,0.999788886,0.144201968,0.083333333,,,,,,,
23987.00,0.1852,51.867,175.451,Earthquake,31,5.5,0.790673575,0.987369269,0.045785195,0,,,,,,,
23989.00,0.4305,46.515,153.387,Earthquake,15,5.9,0.757856333,0.926079529,0.022963914,0.111111111,,,,,,,
23989.00,0.6061,58.09,-152.525,Earthquake,27.8,7,0.828831591,0.076312171,0.041220939,0.416666667,,,,,,,
23993.00,0.1433,57.513,-152.263,Earthquake,25,5.7,0.825293559,0.077039959,0.037227214,0.055555556,,,,,,,
23994.00,0.4184,6.47,-84.408,Earthquake,15,6.2,0.512309532,0.265528688,0.022963914,0.194444444,,,,,,,
23996.00,0.2868,-5.349,152.955,Earthquake,44.6,6.2,0.439838121,0.924879512,0.065183283,0.194444444,,,,,,,
23997.00,0.3612,-6.209,151.651,Earthquake,15,6.1,0.434564797,0.92125724,0.022963914,0.166666667,,,,,,,
23997.00,0.9185,-6.416,70.726,Earthquake,25,6.3,0.433295521,0.696462451,0.037227214,0.222222222,,,,,,,
23998.00,0.5471,55.338,165.731,Earthquake,18.9,5.9,0.811956955,0.960368894,0.028526601,0.111111111,,,,,,,
23998.00,0.6776,-36.448,-97.6,Earthquake,15,6.1,0.249146151,0.228883734,0.022963914,0.166666667,,,,,,,
23999.00,0.3523,8.382,126.895,Earthquake,35,5.8,0.524033479,0.852489618,0.051490515,0.083333333,,,,,,,
24001.00,0.5765,7.156,126.522,Earthquake,160,6,0.516515927,0.851453492,0.229781772,0.138888889,,,,,,,
24002.00,0.4680,-1.443,-77.476,Earthquake,185.9,6.5,0.463788822,0.284784511,0.26672372,0.277777778,,,,,,,
24002.00,0.5991,36.269,141.533,Earthquake,35,5.8,0.695030199,0.893151294,0.051490515,0.083333333,,,,,,,
24002.00,0.6379,36.245,141.53,Earthquake,35,5.9,0.694883036,0.89314296,0.051490515,0.111111111,,,,,,,
24002.00,0.6815,36.27,141.361,Earthquake,35,6.8,0.695036331,0.892673509,0.051490515,0.361111111,,,,,,,
24003.00,0.9189,8.188,126.874,Earthquake,25,6,0.522843916,0.852431284,0.037227214,0.138888889,,,,,,,
24006.00,0.0684,28.952,128.227,Earthquake,197.6,6.7,0.650164025,0.856189669,0.283411781,0.333333333,,,,,,,
24007.00,0.1839,20.682,99.326,Earthquake,35,5.9,0.599454272,0.775907999,0.051490515,0.111111111,,,,,,,
24007.00,0.8346,-5.391,151.631,Earthquake,55,5.9,0.439580587,0.921201683,0.080017116,0.111111111,,,,,,,
24007.00,0.9222,36.395,141.46,Earthquake,35,6.3,0.695802802,0.892948513,0.051490515,0.222222222,,,,,,,
24009.00,0.9956,13.092,145.167,Earthquake,45,5.6,0.552914125,0.903245878,0.065753815,0.027777778,,,,,,,
24010.00,0.6205,39.626,143.357,Earthquake,27.5,5.7,0.715614557,0.898218031,0.04079304,0.055555556,,,,,,,
24011.00,0.8985,-54.757,-38.244,Earthquake,10,5.8,0.136879541,0.393763802,0.015832264,0.083333333,,,,,,,
24012.00,0.2147,51.752,175.5,Earthquake,35,5.6,0.789968421,0.987505382,0.051490515,0.027777778,,,,,,,
24013.00,0.2130,-28.278,-177.999,Earthquake,25,6.5,0.299242726,0.005550077,0.037227214,0.277777778,,,,,,,
24015.00,0.9915,59.28,-144.06,Earthquake,20,6.1,0.836128399,0.099826386,0.030095564,0.166666667,,,,,,,
24016.00,0.3695,49.937,178.166,Earthquake,19.7,6.8,0.778839256,0.99491104,0.029667665,0.361111111,,,,,,,
24016.00,0.5573,-19.921,174.48,Earthquake,545.5,6.2,0.350485943,0.984672009,0.779632007,0.194444444,,,,,,,
24016.00,0.9405,-60.468,-24.551,Earthquake,10,6,0.101860993,0.431800442,0.015832264,0.138888889,,,,,,,
24018.00,0.6149,49.426,156.417,Earthquake,50,5.9,0.77570592,0.934496312,0.072885466,0.111111111,,,,,,,
24018.00,0.6770,-42.969,-75.225,Earthquake,22.2,5.9,0.209160867,0.291037376,0.03323349,0.111111111,,,,,,,
24022.00,0.1500,12.347,114.485,Earthquake,20,5.9,0.548345955,0.818016917,0.030095564,0.111111111,,,,,,,
24025.00,0.7262,-59.225,-25.091,Earthquake,20,5.8,0.109482785,0.430300421,0.030095564,0.083333333,,,,,,,
24027.00,0.5702,56.19,-153.615,Earthquake,25,5.6,0.817181225,0.073284351,0.037227214,0.027777778,,,,,,,
24031.00,0.3492,3.113,128.558,Earthquake,192.4,5.7,0.491725174,0.857109127,0.275994865,0.055555556,,,,,,,
24032.00,0.0789,-7.981,156.287,Earthquake,15,5.7,0.423699298,0.934135196,0.022963914,0.055555556,,,,,,,
24033.00,0.9098,-1.28,127.725,Earthquake,25,6.3,0.464788301,0.854795205,0.037227214,0.222222222,,,,,,,
24034.00,0.8672,52.366,174.254,Earthquake,35,6.1,0.793733329,0.984044223,0.051490515,0.166666667,,,,,,,
24038.00,0.2506,53.901,-165.403,Earthquake,45,5.6,0.803145599,0.040539452,0.065753815,0.027777778,,,,,,,
24039.00,0.6057,4.203,125.787,Earthquake,145.1,5.9,0.498408805,0.849411797,0.208529454,0.111111111,,,,,,,
24039.00,0.7605,49.646,156.116,Earthquake,60,5.6,0.77705491,0.93366019,0.087148766,0.027777778,,,,,,,
24040.00,0.9406,44.12,145.389,Earthquake,170,6.7,0.743170739,0.903862554,0.244045072,0.333333333,,,,,,,
24043.00,0.3739,-1.257,127.735,Earthquake,25,5.6,0.464929331,0.854822984,0.037227214,0.027777778,,,,,,,
24049.00,0.0688,-9.031,-71.139,Earthquake,593.8,6.7,0.417260938,0.302387533,0.848523748,0.333333333,,,,,,,
24049.00,0.7647,-22.457,-113.788,Earthquake,15,6.1,0.33493577,0.183916443,0.022963914,0.166666667,,,,,,,
24051.00,0.7924,-3.144,143.789,Earthquake,15,5.9,0.453358678,0.899418047,0.022963914,0.111111111,,,,,,,
24052.00,0.3901,-22.126,-113.928,Earthquake,15,6.2,0.336965386,0.183527549,0.022963914,0.194444444,,,,,,,
24058.00,0.7447,30.628,140.23,Earthquake,20,6.4,0.660440874,0.889531799,0.030095564,0.25,,,,,,,
24059.00,0.1902,43.745,87.843,Earthquake,35,6.5,0.740871325,0.744010333,0.051490515,0.277777778,,,,,,,
24059.00,0.7498,-29.414,-68.166,Earthquake,45,5.7,0.292277033,0.310645981,0.065753815,0.055555556,,,,,,,
24060.00,0.2460,36.514,141.229,Earthquake,40,5.7,0.696532483,0.892306838,0.058622165,0.055555556,,,,,,,
24061.00,0.4714,-0.224,-18.645,Earthquake,10,6.1,0.471263452,0.448206225,0.015832264,0.166666667,,,,,,,
24062.00,0.2819,6.553,126.903,Earthquake,110,5.9,0.512818469,0.85251184,0.158465269,0.111111111,,,,,,,
24062.00,0.6422,30.887,-41.479,Earthquake,10,6,0.662029003,0.384777566,0.015832264,0.138888889,,,,,,,
24062.00,0.7123,25.449,125.319,Earthquake,94.7,5.7,0.628684428,0.848111779,0.136642419,0.055555556,,,,,,,
24064.00,0.7204,-7.058,129.347,Earthquake,160,5.6,0.429358923,0.859300824,0.229781772,0.027777778,,,,,,,
24064.00,0.8336,-18.855,-177.721,Earthquake,430,6.5,0.357022412,0.00632231,0.614890886,0.277777778,,,,,,,
24064.00,0.9155,53.909,160.579,Earthquake,45,6,0.803194653,0.946057584,0.065753815,0.138888889,,,,,,,
24066.00,0.6290,-7.225,129.12,Earthquake,147.9,5.8,0.428334917,0.858670259,0.212523178,0.083333333,,,,,,,
24067.00,0.4388,-6.193,130.402,Earthquake,133.3,6.5,0.434662906,0.86223142,0.191698759,0.277777778,,,,,,,
24068.00,0.5837,51.936,-176.092,Earthquake,55,5.7,0.791096667,0.010847373,0.080017116,0.055555556,,,,,,,
24068.00,0.8511,51.361,-179.716,Earthquake,25,5.9,0.787570899,0.000780566,0.037227214,0.111111111,,,,,,,
24069.00,0.0538,2.983,124.831,Earthquake,20,6.2,0.490928044,0.846756205,0.030095564,0.194444444,,,,,,,
24069.00,0.0957,51.42,-179.7,Earthquake,30,5.6,0.787932673,0.000825011,0.044358865,0.027777778,,,,,,,
24069.00,0.6883,-8.666,111.103,Earthquake,55,5.8,0.419499034,0.808622342,0.080017116,0.083333333,,,,,,,
24073.00,0.3628,33.011,141.079,Earthquake,60,5.6,0.675052887,0.891890165,0.087148766,0.027777778,,,,,,,
24073.00,0.5013,-9.611,159.797,Earthquake,70,5.8,0.41370451,0.943885332,0.101412067,0.083333333,,,,,,,
24074.00,0.1644,-45.847,-72.958,Earthquake,25,6.2,0.191513628,0.297334685,0.037227214,0.194444444,,,,,,,
24074.00,0.2265,36.096,27.318,Earthquake,77.4,5.9,0.693969402,0.575882998,0.111966909,0.111111111,,,,,,,
24074.00,0.8970,-4.841,103.103,Earthquake,60,5.8,0.442953061,0.786399811,0.087148766,0.083333333,,,,,,,
24080.00,0.0916,51.101,-170.604,Earthquake,15,5.8,0.785976638,0.026092029,0.022963914,0.083333333,,,,,,,
24081.00,0.7603,52.612,173.14,Earthquake,35,5.6,0.795241745,0.980949735,0.051490515,0.027777778,,,,,,,
24082.00,0.4826,18.919,-107.176,Earthquake,25,6.7,0.588643959,0.202283365,0.037227214,0.333333333,,,,,,,
24083.00,0.9301,-6.458,146.298,Earthquake,122.5,6.3,0.433037986,0.906387589,0.176294395,0.222222222,,,,,,,
24084.00,0.7538,-37.199,177.558,Earthquake,175,6,0.24454119,0.993222128,0.251176722,0.138888889,,,,,,,
24085.00,0.2554,17.135,-100.126,Earthquake,35,6.4,0.577704878,0.22186697,0.051490515,0.25,,,,,,,
24085.00,0.5506,-18.108,-178.062,Earthquake,645,6.2,0.361602845,0.005375075,0.921551847,0.194444444,,,,,,,
24086.00,0.9120,-11.292,166.143,Earthquake,52.8,5.9,0.403397002,0.961513354,0.07687919,0.111111111,,,,,,,
24089.00,0.4529,44.688,149.939,Earthquake,29.2,6,0.746653586,0.916501618,0.043217801,0.138888889,,,,,,,
24089.00,0.6154,44.757,150.195,Earthquake,23.1,5.6,0.747076678,0.917212739,0.034517187,0.027777778,,,,,,,
24091.00,0.8054,-56.722,-141.439,Earthquake,15,5.8,0.12483061,0.107107043,0.022963914,0.083333333,,,,,,,
24091.00,0.9621,7.65,-81.913,Earthquake,25,6.3,0.519545023,0.27245934,0.037227214,0.222222222,,,,,,,
24098.00,0.0200,52.293,160.356,Earthquake,26.9,5.8,0.79328571,0.945438131,0.039937241,0.083333333,,,,,,,
24098.00,0.8204,58.335,-153.303,Earthquake,52.4,6.1,0.830333875,0.07415103,0.076308658,0.166666667,,,,,,,
24099.00,0.8664,60.481,-140.766,Earthquake,20.1,5.6,0.843492657,0.108976514,0.030238197,0.027777778,,,,,,,
24101.00,0.1236,-18.096,-178.979,Earthquake,621.8,6.2,0.361676426,0.002827817,0.88846099,0.194444444,,,,,,,
24102.00,0.1619,-5.201,151.583,Earthquake,80.1,5.9,0.440745623,0.921068348,0.115818,0.111111111,,,,,,,
24104.00,0.8559,27.863,141.992,Earthquake,45,5.8,0.643486525,0.894426311,0.065753815,0.083333333,,,,,,,
24106.00,0.0879,54.21,-164.476,Earthquake,35,5.6,0.805040316,0.043114488,0.051490515,0.027777778,,,,,,,
24106.00,0.2612,-16.673,-71.111,Earthquake,100,5.8,0.370401938,0.302465312,0.144201968,0.083333333,,,,,,,
24112.00,0.7233,13.248,95.42,Earthquake,25,5.8,0.553870681,0.765057848,0.037227214,0.083333333,,,,,,,
24118.00,0.1326,0.586,120.141,Earthquake,35,5.9,0.476230187,0.833728246,0.051490515,0.111111111,,,,,,,
24118.00,0.5948,33.675,137.244,Earthquake,15,6,0.679124383,0.881237239,0.022963914,0.138888889,,,,,,,
24120.00,0.4453,52.829,172.048,Earthquake,22.5,5.7,0.79657234,0.97791636,0.033661389,0.055555556,,,,,,,
24123.00,0.3832,52.764,172.058,Earthquake,22.5,5.8,0.796173774,0.977944138,0.033661389,0.083333333,,,,,,,
24127.00,0.0728,37.883,138.151,Earthquake,10,5.8,0.704926879,0.883756719,0.015832264,0.083333333,,,,,,,
24129.00,0.6022,55.956,-153.942,Earthquake,20,6.2,0.81574639,0.072376005,0.030095564,0.194444444,,,,,,,
24131.00,0.3078,30.013,69.606,Earthquake,10,5.8,0.656669835,0.693351297,0.015832264,0.083333333,,,,,,,
24133.00,0.0418,-59.548,-26.465,Earthquake,60,5.6,0.107502223,0.426483701,0.087148766,0.027777778,,,,,,,
24135.00,0.2377,-17.114,168.559,Earthquake,10,6,0.367697826,0.968224559,0.015832264,0.138888889,,,,,,,
24135.00,0.9432,51.514,157.119,Earthquake,115.6,5.6,0.78850906,0.93644634,0.166452717,0.027777778,,,,,,,
24138.00,0.5843,-24.837,-64.413,Earthquake,25,5.7,0.320342153,0.321071126,0.037227214,0.055555556,,,,,,,
24141.00,0.2418,0.211,123.555,Earthquake,158.6,5.7,0.473930772,0.843211711,0.227784909,0.055555556,,,,,,,
24141.00,0.4990,16.709,119.973,Earthquake,61.1,5.7,0.575092743,0.833261573,0.088717729,0.055555556,,,,,,,
24141.00,0.7484,24.13,121.966,Earthquake,25,5.8,0.620596621,0.838797761,0.037227214,0.083333333,,,,,,,
24142.00,0.4439,-15.899,167.914,Earthquake,180,6.4,0.375147929,0.966432867,0.258308373,0.25,,,,,,,
24143.00,0.0845,39.093,21.777,Earthquake,10,6.2,0.712346322,0.560491118,0.015832264,0.194444444,,,,,,,
24143.00,0.6337,26.246,103.187,Earthquake,10,6.4,0.63357145,0.786633148,0.015832264,0.25,,,,,,,
24143.00,0.6778,50.023,155.506,Earthquake,119.4,5.9,0.779366588,0.931965722,0.171872771,0.111111111,,,,,,,
24145.00,0.1849,29.956,69.761,Earthquake,10,6.5,0.656320324,0.693781858,0.015832264,0.277777778,,,,,,,
24145.00,0.9629,30.276,70.041,Earthquake,10,6.5,0.658282491,0.694559647,0.015832264,0.277777778,,,,,,,
24147.00,0.1948,-56.79,-25.965,Earthquake,40,6.3,0.124413649,0.427872609,0.058622165,0.222222222,,,,,,,
24147.00,0.3047,-9.851,116.376,Earthquake,45,5.8,0.412232885,0.823269768,0.065753815,0.083333333,,,,,,,
24148.00,0.2286,31.193,142.001,Earthquake,35,5.8,0.663905325,0.894451312,0.051490515,0.083333333,,,,,,,
24148.00,0.5981,20.711,146.163,Earthquake,45.7,6.5,0.599632094,0.906012584,0.066752246,0.277777778,,,,,,,
24151.00,0.2750,-6.561,132.642,Earthquake,35,6,0.432406414,0.868453729,0.051490515,0.138888889,,,,,,,
24151.00,0.4477,26.12,103.222,Earthquake,10,5.9,0.632798847,0.786730371,0.015832264,0.111111111,,,,,,,
24154.00,0.1378,-17.67,168.021,Earthquake,35,6.6,0.364288561,0.966730093,0.051490515,0.305555556,,,,,,,
24155.00,0.4917,-32.265,78.866,Earthquake,15,6.6,0.274795352,0.719073876,0.022963914,0.305555556,,,,,,,
24155.00,0.5298,-32.233,78.999,Earthquake,15,5.7,0.274991569,0.719443326,0.022963914,0.055555556,,,,,,,
24156.00,0.2910,6.709,123.842,Earthquake,35,5.9,0.513775025,0.844008945,0.051490515,0.111111111,,,,,,,
24159.00,0.0156,-55.495,-27.079,Earthquake,15,6,0.132354294,0.424778122,0.022963914,0.138888889,,,,,,,
24159.00,0.5547,26.14,125.744,Earthquake,120,5.6,0.632921483,0.849292351,0.172728569,0.027777778,,,,,,,
24160.00,0.2102,-5.388,151.592,Earthquake,35,6.9,0.439598982,0.921093349,0.051490515,0.388888889,,,,,,,
24163.00,0.9519,-15.404,-172.843,Earthquake,20,6,0.378183156,0.019872498,0.030095564,0.138888889,,,,,,,
24164.00,0.0235,52.55,173.462,Earthquake,35,5.6,0.794861575,0.981844192,0.051490515,0.027777778,,,,,,,
24166.00,0.0849,43.691,139.738,Earthquake,217.6,5.6,0.740540209,0.888165113,0.311938383,0.027777778,,,,,,,
24166.00,0.5665,29.244,130.344,Earthquake,45,6,0.651954502,0.862070307,0.065753815,0.138888889,,,,,,,
24166.00,0.9020,-25.983,-70.328,Earthquake,64.7,5.7,0.313315142,0.304640342,0.093852517,0.055555556,,,,,,,
24169.00,0.1427,48.256,154.425,Earthquake,45.8,5.8,0.768531747,0.928962902,0.066894879,0.083333333,,,,,,,
24170.00,0.9993,-38.747,178.061,Earthquake,30,5.9,0.235049207,0.99461937,0.044358865,0.111111111,,,,,,,
24172.00,0.0909,31.525,80.487,Earthquake,20,6.7,0.665941074,0.723576716,0.030095564,0.333333333,,,,,,,
24172.00,0.0944,31.422,80.554,Earthquake,20,6.3,0.665309501,0.72376283,0.030095564,0.222222222,,,,,,,
24173.00,0.8954,37.156,114.875,Earthquake,25,6.5,0.700469081,0.819100265,0.037227214,0.277777778,,,,,,,
24174.00,0.0512,-13.696,166.555,Earthquake,35,6.2,0.388656222,0.962657815,0.051490515,0.194444444,,,,,,,
24174.00,0.2369,1.903,126.334,Earthquake,35,6.2,0.48430573,0.850931263,0.051490515,0.194444444,,,,,,,
24174.00,0.2501,1.742,126.337,Earthquake,35,5.6,0.483318515,0.850939596,0.051490515,0.027777778,,,,,,,
24174.00,0.8654,-19.991,-68.842,Earthquake,108.6,5.8,0.350056719,0.308768177,0.156468407,0.083333333,,,,,,,
24178.00,0.6884,24.122,122.583,Earthquake,30,7.5,0.620547567,0.840511674,0.044358865,0.555555556,,,,,,,
24183.00,0.6601,-21.149,-179.093,Earthquake,625,6.7,0.342956127,0.002511146,0.893025246,0.333333333,,,,,,,
24185.00,0.7199,-52.655,19.709,Earthquake,10,5.6,0.149768526,0.554746594,0.015832264,0.027777778,,,,,,,
24186.00,0.0714,0.622,29.863,Earthquake,29.3,6.6,0.47645093,0.582952541,0.043360434,0.305555556,,,,,,,
24186.00,0.3781,-21.176,-174.429,Earthquake,25,5.6,0.342790569,0.015466881,0.037227214,0.027777778,,,,,,,
24188.00,0.3414,37.535,115.039,Earthquake,20,6.2,0.702793022,0.819555827,0.030095564,0.194444444,,,,,,,
24188.00,0.3469,37.545,115.061,Earthquake,20,6.8,0.70285434,0.819616939,0.030095564,0.361111111,,,,,,,
24189.00,0.0032,23.973,122.938,Earthquake,49.5,6.2,0.619633933,0.841497799,0.072172301,0.194444444,,,,,,,
24190.00,0.3527,-13.626,166.829,Earthquake,30,5.9,0.389085446,0.963418936,0.044358865,0.111111111,,,,,,,
24192.00,0.6382,37.714,115.275,Earthquake,20,6,0.703890609,0.820211392,0.030095564,0.138888889,,,,,,,
24192.00,0.7600,37.798,115.096,Earthquake,20,5.9,0.704405678,0.819714163,0.030095564,0.111111111,,,,,,,
24193.00,0.7873,8.865,-83.467,Earthquake,25,5.7,0.526995125,0.268142613,0.037227214,0.055555556,,,,,,,
24195.00,0.0956,23.869,142.248,Earthquake,80,6,0.618996229,0.895137432,0.115675367,0.138888889,,,,,,,
24195.00,0.2583,37.464,115.127,Earthquake,20,6,0.702357666,0.819800275,0.030095564,0.138888889,,,,,,,
24200.00,0.1970,36.617,141.121,Earthquake,48.5,5.7,0.697164056,0.892006833,0.070745971,0.055555556,,,,,,,
24201.00,0.2793,12.01,92.483,Earthquake,10,5.8,0.546279547,0.756899401,0.015832264,0.083333333,,,,,,,
24203.00,0.1243,-45.685,96.003,Earthquake,10,6.3,0.192506975,0.766677315,0.015832264,0.222222222,,,,,,,
24203.00,0.9366,56.382,-154.604,Earthquake,26.2,5.6,0.818358525,0.070537091,0.03893881,0.027777778,,,,,,,
24204.00,0.4046,26.199,127.507,Earthquake,49.7,5.7,0.633283257,0.854189642,0.072457567,0.055555556,,,,,,,
24205.00,0.0741,51.301,157.703,Earthquake,46.6,6.2,0.787202992,0.938068584,0.068035944,0.194444444,,,,,,,
24206.00,0.1126,9.409,-84.282,Earthquake,25,5.8,0.530330809,0.265878693,0.037227214,0.083333333,,,,,,,
24206.00,0.6177,-14.074,166.724,Earthquake,55,5.7,0.386338412,0.963127266,0.080017116,0.055555556,,,,,,,
24207.00,0.6919,-31.452,-71.049,Earthquake,60.5,6.1,0.279780483,0.302637537,0.087861931,0.166666667,,,,,,,
24208.00,0.7205,18.113,-102.557,Earthquake,30,5.7,0.583701751,0.215114099,0.044358865,0.055555556,,,,,,,
24209.00,0.9845,-38.231,-72.695,Earthquake,35,6.3,0.238213202,0.298065251,0.051490515,0.222222222,,,,,,,
24210.00,0.1495,-38.194,-73.198,Earthquake,45,5.9,0.238440077,0.296668009,0.065753815,0.111111111,,,,,,,
24213.00,0.0606,56.896,-153.601,Earthquake,15,6.2,0.821510255,0.073323241,0.022963914,0.194444444,,,,,,,
24217.00,0.6849,18.82,147.221,Earthquake,25,6,0.588036913,0.908951513,0.037227214,0.138888889,,,,,,,
24217.00,0.6959,41.703,48.238,Earthquake,20,6,0.728350247,0.633994917,0.030095564,0.138888889,,,,,,,
24218.00,0.6565,35.581,142.171,Earthquake,10,6,0.69081154,0.894923541,0.015832264,0.138888889,,,,,,,
24218.00,0.7339,35.6,142.037,Earthquake,10.9,5.9,0.690928044,0.894551313,0.017115961,0.111111111,,,,,,,
24219.00,0.1296,-37.656,-73.428,Earthquake,21.4,5.9,0.24173897,0.296029112,0.032092426,0.111111111,,,,,,,
24219.00,0.9773,57.271,-152.483,Earthquake,20.9,5.8,0.82380967,0.076428839,0.031379261,0.083333333,,,,,,,
24220.00,0.0067,-0.711,122.191,Earthquake,20,6.5,0.468277279,0.83942277,0.030095564,0.277777778,,,,,,,
24220.00,0.3727,-0.57,122.235,Earthquake,35,6.1,0.469141859,0.839544994,0.051490515,0.166666667,,,,,,,
24228.00,0.6826,-8.341,-74.142,Earthquake,161,6.4,0.42149186,0.294045751,0.231208102,0.25,,,,,,,
24229.00,0.4117,-5.996,149.735,Earthquake,35,6.1,0.435870865,0.915934944,0.051490515,0.166666667,,,,,,,
24229.00,0.6943,-8.495,114.967,Earthquake,105,5.6,0.420547567,0.819355824,0.151333619,0.027777778,,,,,,,
24232.00,0.5982,24.298,122.595,Earthquake,50,6.2,0.621626759,0.840545008,0.072885466,0.194444444,,,,,,,
24236.00,0.0298,34.425,26.455,Earthquake,25,6,0.683723212,0.573485743,0.037227214,0.138888889,,,,,,,
24238.00,0.5956,48.888,156.275,Earthquake,24.7,6.2,0.772407027,0.934101863,0.036799315,0.194444444,,,,,,,
